,Customer_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Product_ID,Quantity
3178,CD-12280,CA-2017-102925,2017-11-05,2017-11-10,Second Class,TEC-PH-10001448,2
3179,CD-12280,CA-2017-102925,2017-11-05,2017-11-10,Second Class,FUR-FU-10004245,5
3180,CD-12280,CA-2017-102925,2017-11-05,2017-11-10,Second Class,FUR-CH-10004875,2
3181,EM-13825,CA-2017-114258,2017-11-05,2017-11-10,Second Class,TEC-PH-10003012,4
3182,CC-12430,CA-2017-125290,2017-11-06,2017-11-10,Second Class,OFF-AR-10001216,5
3183,CC-12430,CA-2017-125290,2017-11-06,2017-11-10,Second Class,OFF-PA-10003127,1
3184,CD-11980,CA-2017-144596,2017-11-06,2017-11-10,Standard Class,OFF-PA-10003302,9
3185,VB-21745,CA-2017-154816,2017-11-06,2017-11-10,Standard Class,OFF-PA-10003845,1
3186,TB-21190,CA-2017-162096,2017-11-10,2017-11-10,Same Day,OFF-AR-10002221,3
3211,CB-12415,CA-2017-111374,2017-02-24,2017-02-28,Standard Class,OFF-BI-10004970,4
3212,BT-11530,CA-2017-117212,2017-02-26,2017-02-28,Second Class,FUR-CH-10003973,3
3213,BT-11530,CA-2017-117212,2017-02-26,2017-02-28,Second Class,OFF-AP-10004532,4
3214,BT-11530,CA-2017-117212,2017-02-26,2017-02-28,Second Class,TEC-PH-10004447,8
3215,BT-11530,CA-2017-117212,2017-02-26,2017-02-28,Second Class,OFF-PA-10000682,4
3216,BT-11530,CA-2017-117212,2017-02-26,2017-02-28,Second Class,OFF-PA-10001970,4
3217,ES-14080,CA-2017-127397,2017-02-24,2017-02-28,Standard Class,TEC-AC-10003033,5
3218,ES-14080,CA-2017-127397,2017-02-24,2017-02-28,Standard Class,OFF-PA-10001125,5
3219,ZC-21910,CA-2017-100013,2017-11-06,2017-11-11,Standard Class,OFF-EN-10001219,2
3220,ZC-21910,CA-2017-100013,2017-11-06,2017-11-11,Standard Class,FUR-FU-10001424,1
3221,ZC-21910,CA-2017-100013,2017-11-06,2017-11-11,Standard Class,OFF-AR-10001022,2
3222,SZ-20035,CA-2017-105144,2017-11-04,2017-11-11,Standard Class,OFF-LA-10003923,2
3223,FP-14320,CA-2017-113572,2017-11-07,2017-11-11,Standard Class,TEC-AC-10002370,4
3224,PK-19075,CA-2017-132346,2017-11-07,2017-11-11,Standard Class,OFF-AP-10000696,7
3225,ML-17410,CA-2017-154109,2017-11-06,2017-11-11,Standard Class,OFF-PA-10000157,3
3226,ML-17410,CA-2017-154109,2017-11-06,2017-11-11,Standard Class,FUR-CH-10003774,2
3227,JB-15400,CA-2017-158246,2017-11-09,2017-11-11,First Class,FUR-CH-10003061,3
3228,PN-18775,CA-2017-161018,2017-11-09,2017-11-11,Second Class,FUR-FU-10000629,7
3229,AB-10600,US-2017-155425,2017-11-10,2017-11-11,First Class,TEC-PH-10002563,2
3230,AB-10600,US-2017-155425,2017-11-10,2017-11-11,First Class,TEC-MA-10003183,2
3231,AB-10600,US-2017-155425,2017-11-10,2017-11-11,First Class,TEC-AC-10001314,6
3232,AB-10600,US-2017-155425,2017-11-10,2017-11-11,First Class,FUR-CH-10003312,4
3233,AB-10600,US-2017-155425,2017-11-10,2017-11-11,First Class,OFF-BI-10001036,14
3234,JL-15175,US-2017-156083,2017-11-04,2017-11-11,Standard Class,OFF-PA-10001560,2
3259,CK-12595,CA-2017-104647,2017-02-23,2017-03-01,Standard Class,OFF-PA-10002870,6
3260,SW-20245,US-2017-134642,2017-02-25,2017-03-01,Standard Class,FUR-CH-10002880,2
3261,SW-20245,US-2017-134642,2017-02-25,2017-03-01,Standard Class,FUR-BO-10004709,5
3262,CC-12370,CA-2017-106691,2017-11-06,2017-11-12,Standard Class,OFF-BI-10000145,2
3263,DB-13270,CA-2017-122504,2017-11-07,2017-11-12,Second Class,TEC-PH-10002468,7
3264,DB-13270,CA-2017-122504,2017-11-07,2017-11-12,Second Class,TEC-AC-10003289,3
3265,EM-14140,CA-2017-134915,2017-11-12,2017-11-12,Same Day,FUR-CH-10004875,2
3266,EM-14140,CA-2017-134915,2017-11-12,2017-11-12,Same Day,FUR-FU-10000305,2
3267,EM-14140,CA-2017-134915,2017-11-12,2017-11-12,Same Day,TEC-PH-10000347,2
3268,EM-14140,CA-2017-134915,2017-11-12,2017-11-12,Same Day,TEC-AC-10001266,4
3269,EM-14140,CA-2017-134915,2017-11-12,2017-11-12,Same Day,OFF-PA-10002160,5
3270,EM-14140,CA-2017-134915,2017-11-12,2017-11-12,Same Day,TEC-PH-10001459,2
3271,HG-14845,CA-2017-150504,2017-11-06,2017-11-12,Standard Class,OFF-ST-10000615,2
3272,TS-21505,CA-2017-152737,2017-11-07,2017-11-12,Standard Class,TEC-AC-10004975,4
3273,TS-21505,CA-2017-152737,2017-11-07,2017-11-12,Standard Class,OFF-BI-10002982,4
3274,BM-11650,CA-2017-152912,2017-11-09,2017-11-12,Second Class,OFF-BI-10004728,2
3275,BM-11650,CA-2017-152912,2017-11-09,2017-11-12,Second Class,OFF-ST-10003208,9
3276,BM-11650,CA-2017-152912,2017-11-09,2017-11-12,Second Class,OFF-ST-10003208,3
3277,BM-11650,CA-2017-152912,2017-11-09,2017-11-12,Second Class,TEC-AC-10004666,3
3278,NC-18535,CA-2017-163874,2017-11-10,2017-11-12,Second Class,OFF-BI-10000088,3
3279,TS-21610,US-2017-107272,2017-11-05,2017-11-12,Standard Class,OFF-ST-10002974,7
3280,TS-21610,US-2017-107272,2017-11-05,2017-11-12,Standard Class,OFF-BI-10003274,2
3281,RB-19705,US-2017-109484,2017-11-06,2017-11-12,Standard Class,OFF-BI-10004738,1
3282,NG-18355,US-2017-116659,2017-11-12,2017-11-12,Same Day,TEC-PH-10002824,3
3294,BM-11140,CA-2017-121706,2017-02-26,2017-03-02,Standard Class,OFF-AP-10003287,7
3295,RS-19765,CA-2017-124114,2017-03-02,2017-03-02,Same Day,OFF-BI-10004022,1
3296,MH-18025,CA-2017-125878,2017-02-25,2017-03-02,Standard Class,OFF-BI-10002609,3
3297,AC-10615,CA-2017-136007,2017-02-23,2017-03-02,Standard Class,TEC-PH-10003589,5
3298,AC-10615,CA-2017-136007,2017-02-23,2017-03-02,Standard Class,OFF-FA-10002701,5
3299,AB-10060,CA-2017-107174,2017-11-06,2017-11-13,Standard Class,TEC-AC-10001465,3
3300,AB-10060,CA-2017-107174,2017-11-06,2017-11-13,Standard Class,FUR-CH-10003312,2
3301,AB-10060,CA-2017-107174,2017-11-06,2017-11-13,Standard Class,FUR-TA-10004575,7
3302,VM-21685,CA-2017-107720,2017-11-06,2017-11-13,Standard Class,OFF-ST-10001414,3
3303,JE-15610,CA-2017-119494,2017-11-09,2017-11-13,Standard Class,FUR-CH-10004675,3
3304,SR-20425,CA-2017-143658,2017-11-08,2017-11-13,Second Class,OFF-AR-10002818,5
3305,EP-13915,CA-2017-149888,2017-11-07,2017-11-13,Standard Class,FUR-TA-10000849,4
3306,EP-13915,CA-2017-149888,2017-11-07,2017-11-13,Standard Class,TEC-PH-10003811,5
3307,TD-20995,CA-2017-150959,2017-11-11,2017-11-13,First Class,OFF-LA-10001045,5
3308,TD-20995,CA-2017-150959,2017-11-11,2017-11-13,First Class,OFF-BI-10001510,4
3309,KN-16450,CA-2017-155621,2017-11-08,2017-11-13,Standard Class,FUR-FU-10003535,10
3310,PM-19135,CA-2017-159667,2017-11-09,2017-11-13,Standard Class,TEC-AC-10002567,3
3311,PM-19135,CA-2017-159667,2017-11-09,2017-11-13,Standard Class,TEC-PH-10004094,4
3312,PG-18820,US-2017-116491,2017-11-11,2017-11-13,First Class,TEC-PH-10004531,2
3326,DB-13060,CA-2017-121258,2017-02-26,2017-03-03,Standard Class,FUR-FU-10000747,2
3327,DB-13060,CA-2017-121258,2017-02-26,2017-03-03,Standard Class,OFF-PA-10004041,4
3328,DB-13060,CA-2017-121258,2017-02-26,2017-03-03,Standard Class,TEC-PH-10003645,2
3329,MH-18025,CA-2017-115448,2017-11-11,2017-11-14,First Class,FUR-FU-10004090,5
3330,DR-12940,CA-2017-142671,2017-11-10,2017-11-14,Second Class,OFF-BI-10004099,5
3331,MC-17590,CA-2017-159597,2017-11-09,2017-11-14,Standard Class,TEC-AC-10004171,1
3332,MC-17590,CA-2017-159597,2017-11-09,2017-11-14,Standard Class,OFF-ST-10002289,2
3333,DK-13375,CA-2017-166835,2017-11-12,2017-11-14,Second Class,OFF-ST-10002574,2
3334,JL-15505,CA-2017-167976,2017-11-11,2017-11-14,Second Class,OFF-SU-10004661,3
3335,JE-15745,US-2017-141852,2017-11-09,2017-11-14,Standard Class,FUR-FU-10000023,8
3366,EB-13705,CA-2017-134978,2017-11-12,2017-11-15,Second Class,OFF-BI-10003274,5
3367,TB-21190,CA-2017-148985,2017-11-11,2017-11-15,Second Class,FUR-FU-10001424,4
3368,EB-13750,CA-2017-161739,2017-11-10,2017-11-15,Second Class,FUR-FU-10001468,5
3369,EP-13915,US-2017-125808,2017-11-12,2017-11-15,Second Class,OFF-PA-10001846,2
3370,JE-15610,US-2017-136707,2017-11-12,2017-11-15,First Class,OFF-BI-10003460,4
3371,SB-20290,US-2017-165344,2017-11-13,2017-11-15,First Class,OFF-BI-10003196,10
3372,SB-20290,US-2017-165344,2017-11-13,2017-11-15,First Class,TEC-AC-10002399,4
3373,SB-20290,US-2017-165344,2017-11-13,2017-11-15,First Class,TEC-MA-10002210,7
3385,PK-19075,CA-2017-147753,2017-03-05,2017-03-05,Same Day,OFF-LA-10003537,2
3386,CB-12535,CA-2017-161046,2017-03-05,2017-03-05,Same Day,OFF-AP-10000891,2
3387,CB-12535,CA-2017-161046,2017-03-05,2017-03-05,Same Day,OFF-EN-10003862,4
3388,CB-12535,CA-2017-161046,2017-03-05,2017-03-05,Same Day,TEC-AC-10004571,3
3389,CB-12535,CA-2017-161046,2017-03-05,2017-03-05,Same Day,OFF-BI-10002026,6
3390,JD-16060,CA-2017-168123,2017-03-05,2017-03-05,Same Day,OFF-BI-10001097,3
3391,JD-16060,CA-2017-168123,2017-03-05,2017-03-05,Same Day,OFF-FA-10002763,2
3392,JD-16060,CA-2017-168123,2017-03-05,2017-03-05,Same Day,OFF-BI-10001071,2
3393,JD-16060,CA-2017-168123,2017-03-05,2017-03-05,Same Day,OFF-ST-10000877,4
3394,FH-14275,CA-2017-104640,2017-11-10,2017-11-16,Standard Class,TEC-PH-10002200,2
3395,FH-14275,CA-2017-104640,2017-11-10,2017-11-16,Standard Class,OFF-BI-10003925,3
3396,GA-14725,CA-2017-110842,2017-11-11,2017-11-16,Standard Class,OFF-BI-10000977,5
3397,GA-14725,CA-2017-110842,2017-11-11,2017-11-16,Standard Class,OFF-AP-10003971,1
3398,GA-14725,CA-2017-110842,2017-11-11,2017-11-16,Standard Class,OFF-PA-10000520,3
3399,SP-20620,CA-2017-112844,2017-11-13,2017-11-16,Second Class,FUR-FU-10004845,3
3400,SP-20620,CA-2017-112844,2017-11-13,2017-11-16,Second Class,TEC-PH-10003988,4
3401,WB-21850,CA-2017-120327,2017-11-11,2017-11-16,Standard Class,OFF-FA-10004854,4
3402,MW-18235,CA-2017-136308,2017-11-16,2017-11-16,Same Day,TEC-MA-10000488,3
3403,GH-14425,CA-2017-141138,2017-11-10,2017-11-16,Standard Class,TEC-AC-10001772,7
3404,TC-21295,CA-2017-142489,2017-11-14,2017-11-16,Second Class,OFF-BI-10003684,5
3405,MB-17305,CA-2017-149944,2017-11-12,2017-11-16,Second Class,OFF-FA-10003495,3
3406,MB-17305,CA-2017-149944,2017-11-12,2017-11-16,Second Class,OFF-AP-10004708,2
3407,BB-11545,CA-2017-158561,2017-11-11,2017-11-16,Second Class,OFF-AP-10002651,5
3408,KB-16600,CA-2017-159156,2017-11-13,2017-11-16,First Class,TEC-PH-10004389,5
3409,DB-13120,CA-2017-160514,2017-11-12,2017-11-16,Standard Class,OFF-PA-10002479,2
3410,CS-12355,CA-2017-164364,2017-11-12,2017-11-16,Standard Class,OFF-SU-10000381,3
3411,CS-12355,CA-2017-164364,2017-11-12,2017-11-16,Standard Class,OFF-LA-10004853,2
3412,CS-12355,CA-2017-164364,2017-11-12,2017-11-16,Standard Class,OFF-AR-10000315,3
3413,MN-17935,CA-2017-165204,2017-11-13,2017-11-16,Second Class,OFF-ST-10003716,4
3414,MN-17935,CA-2017-165204,2017-11-13,2017-11-16,Second Class,OFF-PA-10003424,3
3415,CM-12190,US-2017-118598,2017-11-16,2017-11-16,Same Day,TEC-PH-10002583,6
3416,CS-12400,US-2017-119662,2017-11-13,2017-11-16,First Class,OFF-ST-10003656,3
3417,DJ-13510,US-2017-132220,2017-11-12,2017-11-16,Standard Class,TEC-AC-10004227,6
3418,CB-12415,US-2017-157896,2017-11-16,2017-11-16,Same Day,OFF-PA-10004092,3
3425,DB-13660,CA-2017-101959,2017-02-28,2017-03-06,Standard Class,OFF-BI-10001757,2
3426,DB-13660,CA-2017-101959,2017-02-28,2017-03-06,Standard Class,OFF-PA-10002137,1
3427,JA-15970,CA-2017-152261,2017-03-02,2017-03-06,Standard Class,OFF-BI-10002353,4
3428,TT-21460,US-2017-119816,2017-03-04,2017-03-06,Second Class,OFF-LA-10002381,1
3429,TT-21460,US-2017-119816,2017-03-04,2017-03-06,Second Class,FUR-FU-10004848,5
3430,TT-21460,US-2017-119816,2017-03-04,2017-03-06,Second Class,OFF-ST-10000918,1
3431,SF-20965,CA-2017-122644,2017-11-12,2017-11-17,Standard Class,OFF-PA-10003673,2
3432,SF-20965,CA-2017-122644,2017-11-12,2017-11-17,Standard Class,TEC-AC-10003614,2
3433,SE-20110,CA-2017-123624,2017-11-13,2017-11-17,Second Class,TEC-AC-10000682,5
3434,ME-17320,CA-2017-137624,2017-11-10,2017-11-17,Standard Class,FUR-CH-10001714,2
3435,CK-12595,CA-2017-138611,2017-11-14,2017-11-17,Second Class,OFF-BI-10002949,2
3436,CK-12595,CA-2017-138611,2017-11-14,2017-11-17,Second Class,TEC-PH-10000011,10
3437,CG-12040,CA-2017-143217,2017-11-11,2017-11-17,Standard Class,OFF-BI-10002949,3
3438,LB-16735,CA-2017-154088,2017-11-12,2017-11-17,Standard Class,OFF-PA-10003651,5
3439,MT-17815,CA-2017-154137,2017-11-11,2017-11-17,Standard Class,OFF-ST-10003324,1
3440,AW-10930,US-2017-118157,2017-11-14,2017-11-17,First Class,OFF-EN-10004459,2
3441,MC-17845,US-2017-128447,2017-11-10,2017-11-17,Standard Class,OFF-AP-10004540,5
3442,MC-17845,US-2017-128447,2017-11-10,2017-11-17,Standard Class,OFF-BI-10001543,1
3459,RE-19450,CA-2017-127621,2017-03-03,2017-03-07,Standard Class,OFF-PA-10001307,8
3460,NB-18655,CA-2017-107825,2017-11-18,2017-11-18,Same Day,OFF-ST-10000777,1
3461,NB-18655,CA-2017-107825,2017-11-18,2017-11-18,Same Day,FUR-FU-10000206,2
3462,NB-18655,CA-2017-107825,2017-11-18,2017-11-18,Same Day,OFF-ST-10001321,6
3463,NB-18655,CA-2017-107825,2017-11-18,2017-11-18,Same Day,OFF-LA-10003720,2
3464,TT-21070,CA-2017-122490,2017-11-13,2017-11-18,Standard Class,OFF-ST-10000991,3
3465,TT-21070,CA-2017-122490,2017-11-13,2017-11-18,Standard Class,FUR-CH-10001215,6
3466,TT-21070,CA-2017-122490,2017-11-13,2017-11-18,Standard Class,OFF-BI-10001718,11
3467,TT-21070,CA-2017-122490,2017-11-13,2017-11-18,Standard Class,OFF-LA-10001613,3
3468,NG-18430,CA-2017-130386,2017-11-12,2017-11-18,Standard Class,OFF-ST-10003716,3
3469,NG-18430,CA-2017-130386,2017-11-12,2017-11-18,Standard Class,OFF-PA-10003823,9
3470,NG-18430,CA-2017-130386,2017-11-12,2017-11-18,Standard Class,OFF-PA-10002749,3
3471,EM-14065,CA-2017-133620,2017-11-13,2017-11-18,Standard Class,OFF-ST-10004634,1
3472,PW-19030,CA-2017-137323,2017-11-14,2017-11-18,Second Class,OFF-ST-10003996,6
3473,ML-17755,CA-2017-143455,2017-11-11,2017-11-18,Standard Class,OFF-PA-10004451,2
3474,EP-13915,CA-2017-157483,2017-11-11,2017-11-18,Standard Class,OFF-AR-10004260,7
3475,AD-10180,CA-2017-160416,2017-11-13,2017-11-18,Second Class,TEC-AC-10004114,4
3476,LS-16975,CA-2017-164168,2017-11-12,2017-11-18,Standard Class,OFF-ST-10002583,3
3477,LS-16975,CA-2017-164168,2017-11-12,2017-11-18,Standard Class,TEC-AC-10004568,2
3478,LS-16975,CA-2017-164168,2017-11-12,2017-11-18,Standard Class,OFF-BI-10000666,5
3479,LS-16975,CA-2017-164168,2017-11-12,2017-11-18,Standard Class,OFF-EN-10001219,2
3480,LS-16975,CA-2017-164168,2017-11-12,2017-11-18,Standard Class,TEC-PH-10004908,1
3481,LS-16975,CA-2017-164168,2017-11-12,2017-11-18,Standard Class,FUR-FU-10001756,3
3482,ME-17320,US-2017-124926,2017-11-13,2017-11-18,Second Class,OFF-AP-10004868,6
3483,XP-21865,US-2017-136679,2017-11-14,2017-11-18,Standard Class,TEC-AC-10004855,6
3484,XP-21865,US-2017-136679,2017-11-14,2017-11-18,Standard Class,OFF-AR-10003582,2
3485,TC-21295,US-2017-153633,2017-11-13,2017-11-18,Second Class,OFF-AR-10002335,1
3510,DB-13555,CA-2017-104885,2017-03-02,2017-03-08,Standard Class,FUR-BO-10003660,2
3511,DB-13555,CA-2017-104885,2017-03-02,2017-03-08,Standard Class,OFF-AR-10001615,3
3512,DB-13555,CA-2017-104885,2017-03-02,2017-03-08,Standard Class,OFF-PA-10002764,6
3513,DB-13555,CA-2017-104885,2017-03-02,2017-03-08,Standard Class,OFF-EN-10003286,7
3514,BT-11395,CA-2017-117513,2017-03-03,2017-03-08,Standard Class,FUR-TA-10001520,7
3515,LP-17095,CA-2017-121804,2017-03-03,2017-03-08,Standard Class,OFF-AP-10004859,5
3516,EJ-13720,CA-2017-123085,2017-03-03,2017-03-08,Standard Class,TEC-AC-10000990,8
3517,EJ-13720,CA-2017-123085,2017-03-03,2017-03-08,Standard Class,FUR-CH-10003968,3
3518,SC-20770,CA-2017-146024,2017-03-02,2017-03-08,Standard Class,OFF-BI-10003291,7
3519,SC-20770,CA-2017-146024,2017-03-02,2017-03-08,Standard Class,OFF-SU-10001935,4
3520,KD-16615,CA-2017-155712,2017-03-02,2017-03-08,Standard Class,OFF-BI-10004224,2
3521,MY-17380,CA-2017-163902,2017-03-02,2017-03-08,Standard Class,TEC-AC-10000580,6
3522,MY-17380,CA-2017-163902,2017-03-02,2017-03-08,Standard Class,TEC-PH-10000675,3
3523,FO-14305,CA-2017-106943,2017-11-14,2017-11-19,Standard Class,OFF-BI-10003669,2
3524,KE-16420,CA-2017-113873,2017-11-13,2017-11-19,Standard Class,FUR-BO-10003441,3
3525,KE-16420,CA-2017-113873,2017-11-13,2017-11-19,Standard Class,OFF-ST-10000943,4
3526,JE-15715,CA-2017-124261,2017-11-14,2017-11-19,Standard Class,OFF-AR-10003504,8
3527,AP-10720,CA-2017-143021,2017-11-19,2017-11-19,Same Day,FUR-TA-10001676,3
3528,AP-10720,CA-2017-143021,2017-11-19,2017-11-19,Same Day,OFF-BI-10001628,7
3529,LW-16990,CA-2017-152142,2017-11-14,2017-11-19,Standard Class,FUR-CH-10002965,2
3530,CC-12220,US-2017-107888,2017-11-16,2017-11-19,First Class,OFF-PA-10001363,6
3531,CC-12220,US-2017-107888,2017-11-16,2017-11-19,First Class,FUR-FU-10003394,2
3532,CC-12220,US-2017-107888,2017-11-16,2017-11-19,First Class,TEC-PH-10003171,3
3533,CC-12220,US-2017-107888,2017-11-16,2017-11-19,First Class,OFF-ST-10003123,1
3534,KL-16645,US-2017-140312,2017-11-13,2017-11-19,Standard Class,TEC-PH-10003442,5
3559,SP-20860,CA-2017-110478,2017-03-04,2017-03-09,Standard Class,OFF-AR-10001573,4
3560,SP-20860,CA-2017-110478,2017-03-04,2017-03-09,Standard Class,OFF-EN-10000483,1
3561,DP-13000,CA-2017-142174,2017-03-04,2017-03-09,Standard Class,OFF-PA-10000806,2
3562,JK-15370,CA-2017-100601,2017-11-16,2017-11-20,Standard Class,OFF-ST-10002486,7
3563,DK-12895,CA-2017-108112,2017-11-15,2017-11-20,Standard Class,FUR-FU-10001488,4
3564,DK-12895,CA-2017-108112,2017-11-15,2017-11-20,Standard Class,FUR-FU-10003553,4
3565,KD-16345,CA-2017-121468,2017-11-19,2017-11-20,First Class,TEC-PH-10000376,4
3566,BM-11650,CA-2017-121678,2017-11-16,2017-11-20,Second Class,OFF-BI-10002949,1
3567,XP-21865,CA-2017-138163,2017-11-17,2017-11-20,First Class,OFF-AR-10001958,3
3568,LC-16885,CA-2017-157448,2017-11-16,2017-11-20,Standard Class,FUR-FU-10001847,3
3569,LC-16885,CA-2017-157448,2017-11-16,2017-11-20,Standard Class,FUR-FU-10003268,3
3570,CB-12025,US-2017-102904,2017-11-13,2017-11-20,Standard Class,TEC-AC-10000927,8
3582,EP-13915,CA-2017-111815,2017-03-03,2017-03-10,Standard Class,FUR-CH-10000785,1
3583,EP-13915,CA-2017-111815,2017-03-03,2017-03-10,Standard Class,TEC-AC-10002926,2
3584,SH-19975,CA-2017-125101,2017-03-06,2017-03-10,Second Class,OFF-ST-10000675,2
3585,FC-14245,CA-2017-167640,2017-03-06,2017-03-10,Standard Class,TEC-PH-10001336,2
3586,FC-14245,CA-2017-167640,2017-03-06,2017-03-10,Standard Class,OFF-LA-10004559,4
3587,FC-14245,CA-2017-167640,2017-03-06,2017-03-10,Standard Class,OFF-PA-10001033,7
3588,FC-14245,CA-2017-167640,2017-03-06,2017-03-10,Standard Class,OFF-AR-10003158,6
3589,BF-11170,US-2017-119039,2017-03-06,2017-03-10,Standard Class,OFF-BI-10004182,9
3590,CK-12595,CA-2017-100902,2017-11-17,2017-11-21,Standard Class,OFF-PA-10002558,7
3591,CK-12595,CA-2017-100902,2017-11-17,2017-11-21,Standard Class,TEC-AC-10003174,5
3592,EK-13795,CA-2017-108091,2017-11-16,2017-11-21,Standard Class,OFF-AR-10000255,4
3593,SC-20770,CA-2017-112529,2017-11-19,2017-11-21,First Class,OFF-AR-10001915,4
3594,SC-20770,CA-2017-112529,2017-11-19,2017-11-21,First Class,FUR-TA-10002622,6
3595,JH-15430,CA-2017-121818,2017-11-20,2017-11-21,First Class,OFF-AR-10000203,7
3596,JH-15430,CA-2017-121818,2017-11-20,2017-11-21,First Class,OFF-AR-10004790,3
3597,NC-18415,CA-2017-131254,2017-11-19,2017-11-21,First Class,FUR-CH-10003774,3
3598,NC-18415,CA-2017-131254,2017-11-19,2017-11-21,First Class,OFF-AR-10003876,5
3599,NC-18415,CA-2017-131254,2017-11-19,2017-11-21,First Class,OFF-BI-10003527,6
3600,EG-13900,CA-2017-141719,2017-11-17,2017-11-21,Second Class,TEC-AC-10003610,5
3601,HZ-14950,CA-2017-157420,2017-11-21,2017-11-21,Same Day,TEC-PH-10003555,3
3602,KH-16330,CA-2017-158120,2017-11-17,2017-11-21,Standard Class,OFF-BI-10002813,7
3603,KH-16330,CA-2017-158120,2017-11-17,2017-11-21,Standard Class,OFF-PA-10003205,3
3604,AB-10150,CA-2017-158876,2017-11-19,2017-11-21,Second Class,OFF-SU-10001165,1
3605,AB-10150,CA-2017-158876,2017-11-19,2017-11-21,Second Class,OFF-PA-10000308,4
3606,AB-10150,CA-2017-158876,2017-11-19,2017-11-21,Second Class,OFF-AR-10003373,4
3607,AB-10150,CA-2017-158876,2017-11-19,2017-11-21,Second Class,FUR-FU-10001967,2
3608,BS-11380,CA-2017-160633,2017-11-16,2017-11-21,Standard Class,TEC-AC-10002335,5
3609,BS-11380,CA-2017-160633,2017-11-16,2017-11-21,Standard Class,TEC-CO-10002095,3
3610,BS-11380,CA-2017-160633,2017-11-16,2017-11-21,Standard Class,OFF-AR-10004022,3
3611,RA-19885,CA-2017-163629,2017-11-17,2017-11-21,Standard Class,TEC-PH-10004006,5
3612,RA-19885,CA-2017-163629,2017-11-17,2017-11-21,Standard Class,TEC-AC-10001539,1
3613,MH-18115,US-2017-114657,2017-11-16,2017-11-21,Standard Class,TEC-MA-10003173,4
3614,TB-21625,US-2017-116505,2017-11-17,2017-11-21,Second Class,OFF-BI-10000050,6
3615,CD-12280,US-2017-132444,2017-11-18,2017-11-21,First Class,OFF-ST-10003442,6
3616,CD-12280,US-2017-132444,2017-11-18,2017-11-21,First Class,TEC-AC-10003832,4
3617,CD-12280,US-2017-132444,2017-11-18,2017-11-21,First Class,OFF-FA-10000611,2
3618,CD-12280,US-2017-132444,2017-11-18,2017-11-21,First Class,OFF-ST-10000563,3
3619,CD-12280,US-2017-132444,2017-11-18,2017-11-21,First Class,OFF-BI-10001116,2
3620,CC-12370,US-2017-155866,2017-11-17,2017-11-21,Standard Class,OFF-PA-10004735,6
3621,CC-12370,US-2017-155866,2017-11-17,2017-11-21,Standard Class,FUR-FU-10004091,4
3639,VB-21745,CA-2017-155698,2017-03-08,2017-03-11,First Class,OFF-LA-10001158,2
3640,VB-21745,CA-2017-155698,2017-03-08,2017-03-11,First Class,OFF-AP-10001124,8
3641,RM-19750,CA-2017-168193,2017-03-06,2017-03-11,Second Class,OFF-PA-10002254,1
3642,RM-19750,CA-2017-168193,2017-03-06,2017-03-11,Second Class,FUR-FU-10002554,3
3643,DK-13090,CA-2017-104913,2017-11-18,2017-11-22,Standard Class,TEC-PH-10000923,5
3644,CD-11920,CA-2017-111556,2017-11-20,2017-11-22,First Class,OFF-PA-10003651,7
3645,CD-11920,CA-2017-111556,2017-11-20,2017-11-22,First Class,TEC-PH-10001459,3
3646,CD-11920,CA-2017-111556,2017-11-20,2017-11-22,First Class,FUR-BO-10003159,2
3647,CD-11920,CA-2017-111556,2017-11-20,2017-11-22,First Class,OFF-AR-10004602,3
3648,LP-17080,CA-2017-118731,2017-11-20,2017-11-22,Second Class,OFF-BI-10000069,7
3649,LP-17080,CA-2017-118731,2017-11-20,2017-11-22,Second Class,FUR-FU-10003347,3
3650,MB-18085,CA-2017-122945,2017-11-16,2017-11-22,Standard Class,FUR-FU-10001196,3
3651,VW-21775,CA-2017-128265,2017-11-17,2017-11-22,Second Class,OFF-ST-10000142,3
3652,SW-20275,CA-2017-137022,2017-11-16,2017-11-22,Standard Class,OFF-ST-10001963,8
3653,RB-19435,CA-2017-146458,2017-11-19,2017-11-22,Second Class,OFF-AR-10001177,7
3654,AS-10135,CA-2017-162929,2017-11-19,2017-11-22,First Class,OFF-PA-10002986,2
3655,AS-10135,CA-2017-162929,2017-11-19,2017-11-22,First Class,OFF-BI-10000404,6
3656,HL-15040,CA-2017-166709,2017-11-17,2017-11-22,Standard Class,TEC-CO-10004722,3
