Customer_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Product_ID,Product_Name,Quantity
MY-18295,CA-2014-118976,2014-04-28,2014-05-03,Standard Class,OFF-ST-10000877,Recycled Steel Personal File for Standard File Folders,9
DS-13180,CA-2014-132983,2014-04-28,2014-05-03,Standard Class,TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,2
GB-14530,CA-2014-140228,2014-04-28,2014-05-03,Standard Class,OFF-ST-10001128,"Carina Mini System Audio Rack, Model AR050B",2
GB-14530,CA-2014-140228,2014-04-28,2014-05-03,Standard Class,OFF-ST-10002214,X-Rack File for Hanging Folders,3
GB-14530,CA-2014-140228,2014-04-28,2014-05-03,Standard Class,OFF-LA-10001613,Avery File Folder Labels,3
AG-10300,CA-2014-147298,2014-04-26,2014-05-03,Standard Class,FUR-CH-10004886,Bevis Steel Folding Chairs,3
AG-10300,CA-2014-147298,2014-04-26,2014-05-03,Standard Class,OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",6
CS-12130,CA-2015-102036,2015-09-21,2015-09-27,Standard Class,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,6
DR-12880,CA-2015-103933,2015-09-25,2015-09-27,First Class,TEC-AC-10004171,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,9
DM-12955,CA-2015-168480,2015-09-21,2015-09-27,Standard Class,OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",1
DM-12955,CA-2015-168480,2015-09-21,2015-09-27,Standard Class,FUR-BO-10000468,O'Sullivan 2-Shelf Heavy-Duty Bookcases,4
ON-18715,US-2015-161466,2015-09-24,2015-09-27,Second Class,OFF-AR-10000634,Newell 320,2
SC-20680,US-2015-164308,2015-09-24,2015-09-27,First Class,TEC-PH-10004120,AT&T 1080 Phone,6
SC-20230,CA-2016-108350,2016-06-06,2016-06-09,Second Class,OFF-PA-10003656,Xerox 1935,4
KB-16600,CA-2016-149671,2016-06-05,2016-06-09,Standard Class,OFF-SU-10002537,Acme Box Cutter Scissors,6
KL-16645,CA-2016-157749,2016-06-04,2016-06-09,Second Class,OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",2
KL-16645,CA-2016-157749,2016-06-04,2016-06-09,Second Class,FUR-FU-10004351,Staple-based wall hangings,3
KL-16645,CA-2016-157749,2016-06-04,2016-06-09,Second Class,FUR-TA-10002607,KI Conference Tables,5
KL-16645,CA-2016-157749,2016-06-04,2016-06-09,Second Class,TEC-PH-10000011,PureGear Roll-On Screen Protector,2
KL-16645,CA-2016-157749,2016-06-04,2016-06-09,Second Class,FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,5
KL-16645,CA-2016-157749,2016-06-04,2016-06-09,Second Class,OFF-PA-10003349,Xerox 1957,5
KL-16645,CA-2016-157749,2016-06-04,2016-06-09,Second Class,FUR-FU-10002505,Eldon 100 Class Desk Accessories,3
JS-15940,US-2016-134908,2016-06-05,2016-06-09,Standard Class,OFF-ST-10003479,"Eldon Base for stackable storage shelf, platinum",4
JS-15940,US-2016-134908,2016-06-05,2016-06-09,Standard Class,OFF-LA-10000973,Avery 502,3
CK-12325,CA-2017-109085,2017-02-17,2017-02-20,First Class,OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5
CK-12325,CA-2017-109085,2017-02-17,2017-02-20,First Class,FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,5
CK-12325,CA-2017-109085,2017-02-17,2017-02-20,First Class,TEC-PH-10000526,Vtech CS6719,1
CK-12325,CA-2017-109085,2017-02-17,2017-02-20,First Class,FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",5
CK-12325,CA-2017-109085,2017-02-17,2017-02-20,First Class,FUR-FU-10004973,Flat Face Poster Frame,2
LF-17185,CA-2017-118521,2017-02-16,2017-02-20,Standard Class,OFF-PA-10003465,Xerox 1912,2
ED-13885,CA-2017-134838,2017-02-19,2017-02-20,First Class,FUR-FU-10004018,Tensor Computer Mounted Lamp,3
ED-13885,CA-2017-134838,2017-02-19,2017-02-20,First Class,OFF-AR-10000634,Newell 320,3
SV-20785,CA-2017-151176,2017-02-13,2017-02-20,Standard Class,OFF-SU-10001165,Acme Elite Stainless Steel Scissors,3
SV-20785,CA-2017-151176,2017-02-13,2017-02-20,Standard Class,OFF-AR-10000614,Barrel Sharpener,3
SF-20200,CA-2017-123967,2017-11-01,2017-11-03,Second Class,FUR-TA-10003954,Hon 94000 Series Round Tables,9
SF-20200,CA-2017-123967,2017-11-01,2017-11-03,Second Class,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,5
SH-19975,CA-2017-127922,2017-10-27,2017-11-03,Standard Class,OFF-PA-10001204,Xerox 1972,2
SH-19975,CA-2017-127922,2017-10-27,2017-11-03,Standard Class,OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,2
JW-15220,CA-2017-139661,2017-10-30,2017-11-03,Standard Class,FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,2
MC-18100,CA-2017-152807,2017-10-30,2017-11-03,Standard Class,TEC-AC-10001142,First Data FD10 PIN Pad,7
MC-18100,CA-2017-152807,2017-10-30,2017-11-03,Standard Class,FUR-FU-10004415,"Stacking Tray, Side-Loading, Legal, Smoke",2
MC-18100,CA-2017-152807,2017-10-30,2017-11-03,Standard Class,OFF-PA-10004355,Xerox 231,4
MC-18100,CA-2017-152807,2017-10-30,2017-11-03,Standard Class,OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,2
KH-16360,CA-2014-118304,2014-04-29,2014-05-04,Standard Class,TEC-PH-10000376,Square Credit Card Reader,2
CS-11860,CA-2014-124618,2014-05-02,2014-05-04,Second Class,TEC-CO-10004202,Brother DCP1000 Digital 3 in 1 Multifunction Machine,2
LL-16840,CA-2014-134061,2014-04-29,2014-05-04,Standard Class,FUR-FU-10001424,Dax Clear Box Frame,2
AA-10480,CA-2014-155271,2014-05-04,2014-05-04,Same Day,FUR-FU-10001473,"Eldon Executive Woodline II Desk Accessories, Mahogany",2
AA-10480,CA-2014-155271,2014-05-04,2014-05-04,Same Day,FUR-FU-10001473,DAX Wood Document Frame,2
KS-16300,CA-2015-169677,2015-01-13,2015-01-15,Second Class,OFF-LA-10003223,Avery 508,2
MM-17920,US-2015-157154,2015-01-10,2015-01-15,Standard Class,FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,4
SC-20440,CA-2015-103835,2015-09-24,2015-09-28,Standard Class,OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,4
SC-20440,CA-2015-103835,2015-09-24,2015-09-28,Standard Class,FUR-FU-10000010,"DAX Value U-Channel Document Frames, Easel Back",3
DE-13255,CA-2015-153381,2015-09-24,2015-09-28,Standard Class,OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",4
DE-13255,CA-2015-153381,2015-09-24,2015-09-28,Standard Class,FUR-CH-10000988,Hon Olson Stacker Stools,10
PO-19195,CA-2015-156335,2015-09-25,2015-09-28,Second Class,TEC-PH-10002726,netTALK DUO VoIP Telephone Service,2
PO-19195,CA-2015-156335,2015-09-25,2015-09-28,Second Class,OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,3
PO-19195,CA-2015-156335,2015-09-25,2015-09-28,Second Class,TEC-AC-10002006,Memorex Micro Travel Drive 16 GB,4
SC-20725,US-2015-161991,2015-09-26,2015-09-28,Second Class,OFF-BI-10004967,Round Ring Binders,5
SC-20725,US-2015-161991,2015-09-26,2015-09-28,Second Class,TEC-PH-10001760,Bose SoundLink Bluetooth Speaker,7
LP-17095,CA-2016-112830,2016-06-06,2016-06-10,Standard Class,FUR-FU-10004845,"Deflect-o EconoMat Nonstudded, No Bevel Mat",2
LP-17095,CA-2016-112830,2016-06-06,2016-06-10,Standard Class,FUR-FU-10004306,Electrix Halogen Magnifier Lamp,3
RD-19810,CA-2016-120558,2016-06-07,2016-06-10,First Class,OFF-PA-10003441,Xerox 226,5
NG-18355,CA-2017-120019,2017-02-16,2017-02-21,Standard Class,OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,3
NG-18355,CA-2017-120019,2017-02-16,2017-02-21,Standard Class,TEC-PH-10000923,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",1
NH-18610,CA-2017-122693,2017-02-19,2017-02-21,Second Class,OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,7
JS-16030,CA-2017-163265,2017-02-16,2017-02-21,Standard Class,OFF-ST-10000642,"Tennsco Lockers, Gray",3
JS-16030,CA-2017-163265,2017-02-16,2017-02-21,Standard Class,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,3
JS-16030,CA-2017-163265,2017-02-16,2017-02-21,Standard Class,OFF-AR-10004078,Newell 312,6
JS-16030,CA-2017-163265,2017-02-16,2017-02-21,Standard Class,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",2
JS-16030,CA-2017-163265,2017-02-16,2017-02-21,Standard Class,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",1
JS-16030,CA-2017-163265,2017-02-16,2017-02-21,Standard Class,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",1
CV-12805,CA-2017-164707,2017-02-18,2017-02-21,Second Class,OFF-LA-10004345,Avery 493,2
CV-12805,CA-2017-164707,2017-02-18,2017-02-21,Second Class,TEC-PH-10001924,iHome FM Clock Radio with Lightning Dock,3
CV-12805,CA-2017-164707,2017-02-18,2017-02-21,Second Class,TEC-AC-10004864,Memorex Micro Travel Drive 32 GB,3
LL-16840,US-2017-163195,2017-02-17,2017-02-21,Second Class,TEC-PH-10003875,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,3
SF-20065,CA-2017-104136,2017-11-01,2017-11-04,Second Class,OFF-PA-10001033,Xerox 1893,1
SF-20065,CA-2017-104136,2017-11-01,2017-11-04,Second Class,OFF-PA-10004243,Xerox 1939,10
FM-14290,CA-2017-121160,2017-11-04,2017-11-04,Same Day,OFF-ST-10002485,Rogers Deluxe File Chest,3
FM-14290,CA-2017-121160,2017-11-04,2017-11-04,Same Day,OFF-BI-10003094,Self-Adhesive Ring Binder Labels,2
FM-14290,CA-2017-121160,2017-11-04,2017-11-04,Same Day,OFF-BI-10004040,Wilson Jones Impact Binders,4
FM-14290,CA-2017-121160,2017-11-04,2017-11-04,Same Day,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,6
AH-10120,CA-2017-131632,2017-10-31,2017-11-04,Standard Class,OFF-AR-10003651,Newell 350,2
NL-18310,US-2017-163790,2017-11-02,2017-11-04,Second Class,OFF-BI-10003718,GBC Therma-A-Bind 250T Electric Binding System,6
NL-18310,US-2017-163790,2017-11-02,2017-11-04,Second Class,OFF-AR-10003469,Nontoxic Chalk,5
NL-18310,US-2017-163790,2017-11-02,2017-11-04,Second Class,OFF-FA-10004838,"Super Bands, 12/Pack",3
NL-18310,US-2017-163790,2017-11-02,2017-11-04,Second Class,OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",7
NL-18310,US-2017-163790,2017-11-02,2017-11-04,Second Class,FUR-FU-10002508,Document Clip Frames,3
NL-18310,US-2017-163790,2017-11-02,2017-11-04,Second Class,OFF-ST-10001511,Space Solutions Commercial Steel Shelving,7
GT-14635,US-2017-168116,2017-11-04,2017-11-04,Same Day,TEC-MA-10004125,Cubify CubeX 3D Printer Triple Head Print,4
GT-14635,US-2017-168116,2017-11-04,2017-11-04,Same Day,OFF-AP-10002457,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",2
NC-18340,CA-2014-111899,2014-05-04,2014-05-05,First Class,OFF-FA-10000840,OIC Thumb-Tacks,6
NC-18340,CA-2014-111899,2014-05-04,2014-05-05,First Class,OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,2
JS-15940,CA-2014-130274,2014-05-03,2014-05-05,First Class,OFF-LA-10002195,Avery 481,7
JF-15190,CA-2015-105508,2015-09-24,2015-09-29,Standard Class,OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",1
SF-20200,CA-2015-120341,2015-09-26,2015-09-29,Second Class,OFF-BI-10004224,Catalog Binders with Expanding Posts,6
SF-20200,CA-2015-120341,2015-09-26,2015-09-29,Second Class,TEC-PH-10003357,Grandstream GXP2100 Mainstream Business Phone,1
DK-12895,CA-2015-139738,2015-09-25,2015-09-29,Standard Class,OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,7
SS-20140,CA-2015-143616,2015-09-27,2015-09-29,Second Class,OFF-AR-10002067,Newell 334,5
EH-13990,CA-2015-156510,2015-09-25,2015-09-29,Standard Class,OFF-PA-10002222,"Xerox Color Copier Paper, 11"" x 17"", Ream",2
EH-13990,CA-2015-156510,2015-09-25,2015-09-29,Standard Class,OFF-AR-10004930,Turquoise Lead Holder with Pocket Clip,1
EH-13990,CA-2015-156510,2015-09-25,2015-09-29,Standard Class,OFF-BI-10000822,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",2
SB-20185,CA-2015-159779,2015-09-25,2015-09-29,Standard Class,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,2
RH-19510,CA-2015-167255,2015-09-27,2015-09-29,Second Class,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",1
RH-19510,CA-2015-167255,2015-09-27,2015-09-29,Second Class,OFF-PA-10002377,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",3
RH-19510,CA-2015-167255,2015-09-27,2015-09-29,Second Class,OFF-PA-10002377,Xerox 1916,3
RH-19510,CA-2015-167255,2015-09-27,2015-09-29,Second Class,OFF-PA-10003441,Xerox 226,2
NM-18520,US-2015-100531,2015-09-27,2015-09-29,First Class,OFF-BI-10001670,Vinyl Sectional Post Binders,2
NM-18520,US-2015-100531,2015-09-27,2015-09-29,First Class,FUR-FU-10003849,"DAX Metal Frame, Desktop, Stepped-Edge",3
KM-16720,US-2015-106873,2015-09-24,2015-09-29,Second Class,TEC-AC-10002345,HP Standard 104 key PS/2 Keyboard,2
KM-16720,US-2015-106873,2015-09-24,2015-09-29,Second Class,OFF-AR-10001246,Newell 317,7
KM-16720,US-2015-106873,2015-09-24,2015-09-29,Second Class,OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,2
FM-14290,CA-2016-103163,2016-06-07,2016-06-11,Standard Class,OFF-BI-10003305,Avery Hanging File Binders,1
FM-14290,CA-2016-103163,2016-06-07,2016-06-11,Standard Class,OFF-PA-10004000,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",1
RS-19870,CA-2016-107475,2016-06-07,2016-06-11,Standard Class,OFF-FA-10002988,Ideal Clamps,6
ME-17320,CA-2016-160717,2016-06-06,2016-06-11,Standard Class,TEC-AC-10002134,Rosewill 107 Normal Keys USB Wired Standard Keyboard,2
ME-17320,CA-2016-160717,2016-06-06,2016-06-11,Standard Class,TEC-PH-10001760,Bose SoundLink Bluetooth Speaker,3
ME-17320,CA-2016-160717,2016-06-06,2016-06-11,Standard Class,TEC-PH-10001459,Samsung Galaxy Mega 6.3,9
JL-15235,CA-2016-165169,2016-06-05,2016-06-11,Standard Class,OFF-AR-10000122,Newell 314,2
JL-15235,CA-2016-165169,2016-06-05,2016-06-11,Standard Class,OFF-LA-10000407,Avery White Multi-Purpose Labels,3
JL-15235,CA-2016-165169,2016-06-05,2016-06-11,Standard Class,OFF-ST-10001496,Standard Rollaway File with Lock,2
JK-16120,CA-2017-154039,2017-02-17,2017-02-22,Standard Class,TEC-PH-10002789,LG Exalt,1
JK-16120,CA-2017-154039,2017-02-17,2017-02-22,Standard Class,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",3
PJ-18835,CA-2017-103009,2017-11-03,2017-11-05,Second Class,OFF-PA-10001215,Xerox 1963,5
CY-12745,CA-2017-117114,2017-10-31,2017-11-05,Standard Class,OFF-EN-10001137,"#10 Gummed Flap White Envelopes, 100/Box",3
CY-12745,CA-2017-117114,2017-10-31,2017-11-05,Standard Class,TEC-PH-10004042,ClearOne Communications CHAT 70 OC Speaker Phone,4
JK-15205,CA-2017-123491,2017-10-30,2017-11-05,Standard Class,TEC-PH-10003505,Geemarc AmpliPOWER60,2
JK-15205,CA-2017-123491,2017-10-30,2017-11-05,Standard Class,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",14
JK-15205,CA-2017-123491,2017-10-30,2017-11-05,Standard Class,OFF-LA-10003077,Avery 500,6
JK-15205,CA-2017-123491,2017-10-30,2017-11-05,Standard Class,OFF-PA-10003424,"""While you Were Out"" Message Book, One Form per Page",2
JK-15205,CA-2017-123491,2017-10-30,2017-11-05,Standard Class,OFF-AR-10003514,4009 Highlighters by Sanford,5
JK-15205,CA-2017-123491,2017-10-30,2017-11-05,Standard Class,FUR-CH-10003061,"Global Leather Task Chair, Black",1
TB-21175,CA-2017-143567,2017-11-02,2017-11-05,Second Class,OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,2
TB-21175,CA-2017-143567,2017-11-02,2017-11-05,Second Class,OFF-ST-10001580,Super Decoflex Portable Personal File,4
TB-21175,CA-2017-143567,2017-11-02,2017-11-05,Second Class,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",4
TB-21175,CA-2017-143567,2017-11-02,2017-11-05,Second Class,TEC-AC-10004145,Logitech diNovo Edge Keyboard,9
KL-16555,CA-2017-147760,2017-11-04,2017-11-05,First Class,FUR-TA-10004575,Hon 5100 Series Wood Tables,3
KL-16555,CA-2017-147760,2017-11-04,2017-11-05,First Class,TEC-PH-10002483,Motorola Moto X,5
DJ-13510,CA-2017-153339,2017-11-03,2017-11-05,Second Class,FUR-FU-10001967,Telescoping Adjustable Floor Lamp,1
NP-18670,CA-2017-167227,2017-11-02,2017-11-05,First Class,OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,10
NP-18670,CA-2017-167227,2017-11-02,2017-11-05,First Class,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",2
CR-12580,US-2017-105998,2017-11-03,2017-11-05,First Class,TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,5
CR-12580,US-2017-105998,2017-11-03,2017-11-05,First Class,FUR-TA-10001095,Chromcraft Round Conference Tables,12
EJ-14155,US-2017-110989,2017-11-03,2017-11-05,Second Class,TEC-AC-10002345,HP Standard 104 key PS/2 Keyboard,3
GG-14650,US-2017-145597,2017-11-02,2017-11-05,First Class,OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,4
CS-12490,CA-2015-128608,2015-01-12,2015-01-17,Standard Class,TEC-PH-10000912,Anker 24W Portable Micro USB Car Charger,4
CS-12490,CA-2015-128608,2015-01-12,2015-01-17,Standard Class,TEC-PH-10004977,GE 30524EE4,2
CS-12490,CA-2015-128608,2015-01-12,2015-01-17,Standard Class,OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",2
CS-12490,CA-2015-128608,2015-01-12,2015-01-17,Standard Class,TEC-PH-10002262,LG Electronics Tone+ HBS-730 Bluetooth Headset,3
CS-12490,CA-2015-128608,2015-01-12,2015-01-17,Standard Class,TEC-AC-10000487,SanDisk Cruzer 4 GB USB Flash Drive,2
PB-19150,CA-2015-137526,2015-01-13,2015-01-17,Standard Class,FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",4
PB-19150,CA-2015-137526,2015-01-13,2015-01-17,Standard Class,OFF-BI-10003364,Binding Machine Supplies,3
PB-19150,CA-2015-137526,2015-01-13,2015-01-17,Standard Class,FUR-FU-10004845,"Deflect-o EconoMat Nonstudded, No Bevel Mat",9
HW-14935,CA-2015-103072,2015-09-27,2015-09-30,Second Class,OFF-AR-10000127,Newell 321,5
HW-14935,CA-2015-103072,2015-09-27,2015-09-30,Second Class,OFF-PA-10003172,Xerox 1996,4
EB-13870,CA-2015-106320,2015-09-25,2015-09-30,Standard Class,FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,3
PF-19165,CA-2015-111458,2015-09-26,2015-09-30,Standard Class,TEC-AC-10001590,Dell Slim USB Multimedia Keyboard,2
RW-19540,CA-2015-124800,2015-09-26,2015-09-30,Standard Class,OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,6
RW-19540,CA-2015-124800,2015-09-26,2015-09-30,Standard Class,OFF-PA-10000501,Petty Cash Envelope,4
RW-19540,CA-2015-124800,2015-09-26,2015-09-30,Standard Class,OFF-ST-10002743,SAFCO Boltless Steel Shelving,4
RW-19540,CA-2015-124800,2015-09-26,2015-09-30,Standard Class,OFF-BI-10000778,GBC VeloBinder Electric Binding Machine,2
RW-19540,CA-2015-124800,2015-09-26,2015-09-30,Standard Class,TEC-PH-10001750,Samsung Rugby III,5
RW-19540,CA-2015-124800,2015-09-26,2015-09-30,Standard Class,OFF-AP-10004980,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,2
RW-19540,CA-2015-124800,2015-09-26,2015-09-30,Standard Class,OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',9
MC-17275,CA-2015-143119,2015-09-24,2015-09-30,Standard Class,FUR-CH-10001270,Harbour Creations Steel Folding Chair,6
SH-19975,CA-2015-149083,2015-09-25,2015-09-30,Standard Class,FUR-CH-10004289,Global Super Steno Chair,4
SH-19975,CA-2015-149083,2015-09-25,2015-09-30,Standard Class,TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,2
SH-19975,CA-2015-149083,2015-09-25,2015-09-30,Standard Class,OFF-LA-10002945,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",2
JB-16000,CA-2016-121993,2016-06-10,2016-06-12,First Class,OFF-LA-10003720,Avery 487,8
TC-21295,CA-2016-147368,2016-06-09,2016-06-12,First Class,TEC-MA-10002178,Cisco CP-7937G Unified IP Conference Station Phone,2
RB-19795,US-2016-155971,2016-06-06,2016-06-12,Standard Class,OFF-LA-10000452,Avery 488,7
RB-19795,US-2016-155971,2016-06-06,2016-06-12,Standard Class,OFF-PA-10000210,Xerox Blank Computer Paper,5
HW-14935,CA-2017-105809,2017-02-20,2017-02-23,First Class,TEC-PH-10001580,Logitech Mobile Speakerphone P710e - speaker phone,2
HW-14935,CA-2017-105809,2017-02-20,2017-02-23,First Class,FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",1
GH-14410,CA-2017-132647,2017-02-17,2017-02-23,Standard Class,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",2
GH-14410,CA-2017-132647,2017-02-17,2017-02-23,Standard Class,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,5
ME-17725,CA-2017-166415,2017-02-19,2017-02-23,Standard Class,OFF-FA-10004968,Rubber Band Ball,3
KM-16225,CA-2017-116358,2017-11-02,2017-11-06,Standard Class,OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",6
KM-16225,CA-2017-116358,2017-11-02,2017-11-06,Standard Class,OFF-FA-10003495,Staples,3
MM-18055,CA-2017-127285,2017-10-30,2017-11-06,Standard Class,OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",3
MM-18055,CA-2017-127285,2017-10-30,2017-11-06,Standard Class,OFF-BI-10002072,Cardinal Slant-D Ring Binders,2
TH-21115,CA-2017-127782,2017-11-02,2017-11-06,Standard Class,FUR-FU-10001847,Eldon Image Series Black Desk Accessories,1
TH-21115,CA-2017-127782,2017-11-02,2017-11-06,Standard Class,OFF-EN-10003845,Colored Envelopes,3
TH-21115,CA-2017-127782,2017-11-02,2017-11-06,Standard Class,TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,4
TH-21115,CA-2017-127782,2017-11-02,2017-11-06,Standard Class,OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,3
JM-16195,CA-2017-130834,2017-11-03,2017-11-06,Second Class,OFF-PA-10003673,Strathmore Photo Mount Cards,3
